"","date","hour","day","month","count","year"
"6692",2013-09-05,"19","Thursday","Dec",4,"2013"
"6693",2013-09-05,"20","Thursday","Dec",5,"2013"
"6694",2013-09-05,"21","Thursday","Dec",6,"2013"
"6695",2013-09-05,"22","Thursday","Dec",6,"2013"
"6696",2013-09-05,"23","Thursday","Dec",4,"2013"
"6697",2013-09-06,"0","Friday","Dec",4,"2013"
"6698",2013-09-06,"1","Friday","Dec",0,"2013"
"6699",2013-09-06,"2","Friday","Dec",0,"2013"
"6700",2013-09-06,"3","Friday","Dec",2,"2013"
"6701",2013-09-06,"4","Friday","Dec",3,"2013"
"6702",2013-09-06,"5","Friday","Dec",0,"2013"
"6703",2013-09-06,"6","Friday","Dec",1,"2013"
"6704",2013-09-06,"7","Friday","Dec",0,"2013"
"6705",2013-09-06,"8","Friday","Dec",4,"2013"
"6706",2013-09-06,"9","Friday","Dec",8,"2013"
"6707",2013-09-06,"10","Friday","Dec",10,"2013"
"6708",2013-09-06,"11","Friday","Dec",6,"2013"
"6709",2013-09-06,"12","Friday","Dec",7,"2013"
"6710",2013-09-06,"13","Friday","Dec",4,"2013"
"6711",2013-09-06,"14","Friday","Dec",4,"2013"
"6712",2013-09-06,"15","Friday","Dec",6,"2013"
"6713",2013-09-06,"16","Friday","Dec",11,"2013"
"6714",2013-09-06,"17","Friday","Dec",6,"2013"
"6715",2013-09-06,"18","Friday","Dec",5,"2013"
"6716",2013-09-06,"19","Friday","Dec",6,"2013"
"6717",2013-09-06,"20","Friday","Dec",5,"2013"
"6718",2013-09-06,"21","Friday","Dec",6,"2013"
"6719",2013-09-06,"22","Friday","Dec",7,"2013"
"6720",2013-09-06,"23","Friday","Dec",4,"2013"
"6721",2013-09-07,"0","Saturday","Dec",2,"2013"
"6722",2013-09-07,"1","Saturday","Dec",4,"2013"
"6723",2013-09-07,"2","Saturday","Dec",0,"2013"
"6724",2013-09-07,"3","Saturday","Dec",3,"2013"
"6725",2013-09-07,"4","Saturday","Dec",2,"2013"
"6726",2013-09-07,"5","Saturday","Dec",1,"2013"
"6727",2013-09-07,"6","Saturday","Dec",2,"2013"
"6728",2013-09-07,"7","Saturday","Dec",2,"2013"
"6729",2013-09-07,"8","Saturday","Dec",7,"2013"
"6730",2013-09-07,"9","Saturday","Dec",10,"2013"
"6731",2013-09-07,"10","Saturday","Dec",2,"2013"
"6732",2013-09-07,"11","Saturday","Dec",6,"2013"
"6733",2013-09-07,"12","Saturday","Dec",6,"2013"
"6734",2013-09-07,"13","Saturday","Dec",8,"2013"
"6735",2013-09-07,"14","Saturday","Dec",4,"2013"
"6736",2013-09-07,"15","Saturday","Dec",7,"2013"
"6737",2013-09-07,"16","Saturday","Dec",6,"2013"
"6738",2013-09-07,"17","Saturday","Dec",7,"2013"
"6739",2013-09-07,"18","Saturday","Dec",3,"2013"
"6740",2013-09-07,"19","Saturday","Dec",5,"2013"
"6741",2013-09-07,"20","Saturday","Dec",5,"2013"
"6742",2013-09-07,"21","Saturday","Dec",11,"2013"
"6743",2013-09-07,"22","Saturday","Dec",3,"2013"
"6744",2013-09-07,"23","Saturday","Dec",4,"2013"
"6745",2013-09-08,"0","Sunday","Dec",5,"2013"
"6746",2013-09-08,"1","Sunday","Dec",4,"2013"
"6747",2013-09-08,"2","Sunday","Dec",4,"2013"
"6748",2013-09-08,"3","Sunday","Dec",5,"2013"
"6749",2013-09-08,"4","Sunday","Dec",2,"2013"
"6750",2013-09-08,"5","Sunday","Dec",2,"2013"
"6751",2013-09-08,"6","Sunday","Dec",2,"2013"
"6752",2013-09-08,"7","Sunday","Dec",1,"2013"
"6753",2013-09-08,"8","Sunday","Dec",1,"2013"
"6754",2013-09-08,"9","Sunday","Dec",4,"2013"
"6755",2013-09-08,"10","Sunday","Dec",8,"2013"
"6756",2013-09-08,"11","Sunday","Dec",5,"2013"
"6757",2013-09-08,"12","Sunday","Dec",7,"2013"
"6758",2013-09-08,"13","Sunday","Dec",10,"2013"
"6759",2013-09-08,"14","Sunday","Dec",5,"2013"
"6760",2013-09-08,"15","Sunday","Dec",5,"2013"
"6761",2013-09-08,"16","Sunday","Dec",7,"2013"
"6762",2013-09-08,"17","Sunday","Dec",5,"2013"
"6763",2013-09-08,"18","Sunday","Dec",6,"2013"
"6764",2013-09-08,"19","Sunday","Dec",8,"2013"
"6765",2013-09-08,"20","Sunday","Dec",8,"2013"
"6766",2013-09-08,"21","Sunday","Dec",6,"2013"
"6767",2013-09-08,"22","Sunday","Dec",3,"2013"
"6768",2013-09-08,"23","Sunday","Dec",4,"2013"
"6769",2013-09-09,"0","Monday","Dec",3,"2013"
"6770",2013-09-09,"1","Monday","Dec",2,"2013"
"6771",2013-09-09,"2","Monday","Dec",2,"2013"
"6772",2013-09-09,"3","Monday","Dec",2,"2013"
"6773",2013-09-09,"4","Monday","Dec",2,"2013"
"6774",2013-09-09,"5","Monday","Dec",2,"2013"
"6775",2013-09-09,"6","Monday","Dec",6,"2013"
"6776",2013-09-09,"7","Monday","Dec",3,"2013"
"6777",2013-09-09,"8","Monday","Dec",5,"2013"
"6778",2013-09-09,"9","Monday","Dec",9,"2013"
"6779",2013-09-09,"10","Monday","Dec",3,"2013"
"6780",2013-09-09,"11","Monday","Dec",10,"2013"
"6781",2013-09-09,"12","Monday","Dec",5,"2013"
"6782",2013-09-09,"13","Monday","Dec",5,"2013"
"6783",2013-09-09,"14","Monday","Dec",7,"2013"
"6784",2013-09-09,"15","Monday","Dec",8,"2013"
"6785",2013-09-09,"16","Monday","Dec",7,"2013"
"6786",2013-09-09,"17","Monday","Dec",10,"2013"
"6787",2013-09-09,"18","Monday","Dec",6,"2013"
"6788",2013-09-09,"19","Monday","Dec",4,"2013"
"6789",2013-09-09,"20","Monday","Dec",9,"2013"
"6790",2013-09-09,"21","Monday","Dec",7,"2013"
"6791",2013-09-09,"22","Monday","Dec",6,"2013"
"6792",2013-09-09,"23","Monday","Dec",0,"2013"
"6793",2013-09-10,"0","Tuesday","Dec",1,"2013"
"6794",2013-09-10,"1","Tuesday","Dec",0,"2013"
"6795",2013-09-10,"2","Tuesday","Dec",5,"2013"
"6796",2013-09-10,"3","Tuesday","Dec",3,"2013"
"6797",2013-09-10,"4","Tuesday","Dec",0,"2013"
"6798",2013-09-10,"5","Tuesday","Dec",3,"2013"
"6799",2013-09-10,"6","Tuesday","Dec",2,"2013"
"6800",2013-09-10,"7","Tuesday","Dec",1,"2013"
"6801",2013-09-10,"8","Tuesday","Dec",3,"2013"
"6802",2013-09-10,"9","Tuesday","Dec",8,"2013"
"6803",2013-09-10,"10","Tuesday","Dec",8,"2013"
"6804",2013-09-10,"11","Tuesday","Dec",8,"2013"
"6805",2013-09-10,"12","Tuesday","Dec",4,"2013"
"6806",2013-09-10,"13","Tuesday","Dec",9,"2013"
"6807",2013-09-10,"14","Tuesday","Dec",8,"2013"
"6808",2013-09-10,"15","Tuesday","Dec",7,"2013"
"6809",2013-09-10,"16","Tuesday","Dec",8,"2013"
"6810",2013-09-10,"17","Tuesday","Dec",6,"2013"
"6811",2013-09-10,"18","Tuesday","Dec",9,"2013"
"6812",2013-09-10,"19","Tuesday","Dec",4,"2013"
"6813",2013-09-10,"20","Tuesday","Dec",8,"2013"
"6814",2013-09-10,"21","Tuesday","Dec",3,"2013"
"6815",2013-09-10,"22","Tuesday","Dec",3,"2013"
"6816",2013-09-10,"23","Tuesday","Dec",5,"2013"
"6817",2013-09-11,"0","Wednesday","Dec",2,"2013"
"6818",2013-09-11,"1","Wednesday","Dec",2,"2013"
"6819",2013-09-11,"2","Wednesday","Dec",3,"2013"
"6820",2013-09-11,"3","Wednesday","Dec",1,"2013"
"6821",2013-09-11,"4","Wednesday","Dec",1,"2013"
"6822",2013-09-11,"5","Wednesday","Dec",1,"2013"
"6823",2013-09-11,"6","Wednesday","Dec",1,"2013"
"6824",2013-09-11,"7","Wednesday","Dec",4,"2013"
"6825",2013-09-11,"8","Wednesday","Dec",2,"2013"
"6826",2013-09-11,"9","Wednesday","Dec",5,"2013"
"6827",2013-09-11,"10","Wednesday","Dec",6,"2013"
"6828",2013-09-11,"11","Wednesday","Dec",4,"2013"
"6829",2013-09-11,"12","Wednesday","Dec",6,"2013"
"6830",2013-09-11,"13","Wednesday","Dec",6,"2013"
"6831",2013-09-11,"14","Wednesday","Dec",6,"2013"
"6832",2013-09-11,"15","Wednesday","Dec",8,"2013"
"6833",2013-09-11,"16","Wednesday","Dec",8,"2013"
"6834",2013-09-11,"17","Wednesday","Dec",7,"2013"
"6835",2013-09-11,"18","Wednesday","Dec",7,"2013"
"6836",2013-09-11,"19","Wednesday","Dec",7,"2013"
"6837",2013-09-11,"20","Wednesday","Dec",4,"2013"
"6838",2013-09-11,"21","Wednesday","Dec",5,"2013"
"6839",2013-09-11,"22","Wednesday","Dec",6,"2013"
"6840",2013-09-11,"23","Wednesday","Dec",3,"2013"
"6841",2013-09-12,"0","Thursday","Dec",2,"2013"
"6842",2013-09-12,"1","Thursday","Dec",1,"2013"
"6843",2013-09-12,"2","Thursday","Dec",1,"2013"
"6844",2013-09-12,"3","Thursday","Dec",1,"2013"
"6845",2013-09-12,"4","Thursday","Dec",1,"2013"
"6846",2013-09-12,"5","Thursday","Dec",0,"2013"
"6847",2013-09-12,"6","Thursday","Dec",5,"2013"
"6848",2013-09-12,"7","Thursday","Dec",3,"2013"
"6849",2013-09-12,"8","Thursday","Dec",4,"2013"
"6850",2013-09-12,"9","Thursday","Dec",8,"2013"
"6851",2013-09-12,"10","Thursday","Dec",4,"2013"
"6852",2013-09-12,"11","Thursday","Dec",8,"2013"
"6853",2013-09-12,"12","Thursday","Dec",4,"2013"
"6854",2013-09-12,"13","Thursday","Dec",11,"2013"
"6855",2013-09-12,"14","Thursday","Dec",3,"2013"
"6856",2013-09-12,"15","Thursday","Dec",10,"2013"
"6857",2013-09-12,"16","Thursday","Dec",4,"2013"
"6858",2013-09-12,"17","Thursday","Dec",4,"2013"
"6859",2013-09-12,"18","Thursday","Dec",2,"2013"
"6860",2013-09-12,"19","Thursday","Dec",6,"2013"
"6861",2013-09-12,"20","Thursday","Dec",3,"2013"
"6862",2013-09-12,"21","Thursday","Dec",1,"2013"
"6863",2013-09-12,"22","Thursday","Dec",3,"2013"
"6864",2013-09-12,"23","Thursday","Dec",7,"2013"
"6865",2013-09-13,"0","Friday","Dec",1,"2013"
"6866",2013-09-13,"1","Friday","Dec",3,"2013"
"6867",2013-09-13,"2","Friday","Dec",0,"2013"
"6868",2013-09-13,"3","Friday","Dec",4,"2013"
"6869",2013-09-13,"4","Friday","Dec",2,"2013"
"6870",2013-09-13,"5","Friday","Dec",1,"2013"
"6871",2013-09-13,"6","Friday","Dec",4,"2013"
"6872",2013-09-13,"7","Friday","Dec",3,"2013"
"6873",2013-09-13,"8","Friday","Dec",4,"2013"
"6874",2013-09-13,"9","Friday","Dec",6,"2013"
"6875",2013-09-13,"10","Friday","Dec",11,"2013"
"6876",2013-09-13,"11","Friday","Dec",8,"2013"
"6877",2013-09-13,"12","Friday","Dec",6,"2013"
"6878",2013-09-13,"13","Friday","Dec",4,"2013"
"6879",2013-09-13,"14","Friday","Dec",5,"2013"
"6880",2013-09-13,"15","Friday","Dec",5,"2013"
"6881",2013-09-13,"16","Friday","Dec",4,"2013"
"6882",2013-09-13,"17","Friday","Dec",4,"2013"
"6883",2013-09-13,"18","Friday","Dec",3,"2013"
"6884",2013-09-13,"19","Friday","Dec",5,"2013"
"6885",2013-09-13,"20","Friday","Dec",3,"2013"
"6886",2013-09-13,"21","Friday","Dec",7,"2013"
"6887",2013-09-13,"22","Friday","Dec",5,"2013"
"6888",2013-09-13,"23","Friday","Dec",0,"2013"
"6889",2013-09-14,"0","Saturday","Dec",5,"2013"
"6890",2013-09-14,"1","Saturday","Dec",4,"2013"
"6891",2013-09-14,"2","Saturday","Dec",1,"2013"
"6892",2013-09-14,"3","Saturday","Dec",2,"2013"
"6893",2013-09-14,"4","Saturday","Dec",2,"2013"
"6894",2013-09-14,"5","Saturday","Dec",2,"2013"
"6895",2013-09-14,"6","Saturday","Dec",1,"2013"
"6896",2013-09-14,"7","Saturday","Dec",1,"2013"
"6897",2013-09-14,"8","Saturday","Dec",4,"2013"
"6898",2013-09-14,"9","Saturday","Dec",7,"2013"
"6899",2013-09-14,"10","Saturday","Dec",2,"2013"
"6900",2013-09-14,"11","Saturday","Dec",7,"2013"
"6901",2013-09-14,"12","Saturday","Dec",7,"2013"
"6902",2013-09-14,"13","Saturday","Dec",8,"2013"
"6903",2013-09-14,"14","Saturday","Dec",8,"2013"
"6904",2013-09-14,"15","Saturday","Dec",7,"2013"
"6905",2013-09-14,"16","Saturday","Dec",4,"2013"
"6906",2013-09-14,"17","Saturday","Dec",4,"2013"
"6907",2013-09-14,"18","Saturday","Dec",8,"2013"
"6908",2013-09-14,"19","Saturday","Dec",7,"2013"
"6909",2013-09-14,"20","Saturday","Dec",7,"2013"
"6910",2013-09-14,"21","Saturday","Dec",3,"2013"
"6911",2013-09-14,"22","Saturday","Dec",1,"2013"
"6912",2013-09-14,"23","Saturday","Dec",4,"2013"
"6913",2013-09-15,"0","Sunday","Dec",4,"2013"
"6914",2013-09-15,"1","Sunday","Dec",2,"2013"
"6915",2013-09-15,"2","Sunday","Dec",0,"2013"
"6916",2013-09-15,"3","Sunday","Dec",5,"2013"
"6917",2013-09-15,"4","Sunday","Dec",1,"2013"
"6918",2013-09-15,"5","Sunday","Dec",5,"2013"
"6919",2013-09-15,"6","Sunday","Dec",4,"2013"
"6920",2013-09-15,"7","Sunday","Dec",3,"2013"
"6921",2013-09-15,"8","Sunday","Dec",6,"2013"
"6922",2013-09-15,"9","Sunday","Dec",3,"2013"
"6923",2013-09-15,"10","Sunday","Dec",7,"2013"
"6924",2013-09-15,"11","Sunday","Dec",5,"2013"
"6925",2013-09-15,"12","Sunday","Dec",6,"2013"
"6926",2013-09-15,"13","Sunday","Dec",5,"2013"
"6927",2013-09-15,"14","Sunday","Dec",6,"2013"
"6928",2013-09-15,"15","Sunday","Dec",5,"2013"
"6929",2013-09-15,"16","Sunday","Dec",1,"2013"
"6930",2013-09-15,"17","Sunday","Dec",1,"2013"
"6931",2013-09-15,"18","Sunday","Dec",10,"2013"
"6932",2013-09-15,"19","Sunday","Dec",12,"2013"
"6933",2013-09-15,"20","Sunday","Dec",4,"2013"
"6934",2013-09-15,"21","Sunday","Dec",4,"2013"
"6935",2013-09-15,"22","Sunday","Dec",6,"2013"
"6936",2013-09-15,"23","Sunday","Dec",0,"2013"
"6937",2013-09-16,"0","Monday","Dec",4,"2013"
"6938",2013-09-16,"1","Monday","Dec",1,"2013"
"6939",2013-09-16,"2","Monday","Dec",2,"2013"
"6940",2013-09-16,"3","Monday","Dec",1,"2013"
"6941",2013-09-16,"4","Monday","Dec",3,"2013"
"6942",2013-09-16,"5","Monday","Dec",3,"2013"
"6943",2013-09-16,"6","Monday","Dec",2,"2013"
"6944",2013-09-16,"7","Monday","Dec",5,"2013"
"6945",2013-09-16,"8","Monday","Dec",3,"2013"
"6946",2013-09-16,"9","Monday","Dec",8,"2013"
"6947",2013-09-16,"10","Monday","Dec",10,"2013"
"6948",2013-09-16,"11","Monday","Dec",4,"2013"
"6949",2013-09-16,"12","Monday","Dec",6,"2013"
"6950",2013-09-16,"13","Monday","Dec",5,"2013"
"6951",2013-09-16,"14","Monday","Dec",11,"2013"
"6952",2013-09-16,"15","Monday","Dec",8,"2013"
"6953",2013-09-16,"16","Monday","Dec",8,"2013"
"6954",2013-09-16,"17","Monday","Dec",7,"2013"
"6955",2013-09-16,"18","Monday","Dec",9,"2013"
"6956",2013-09-16,"19","Monday","Dec",4,"2013"
"6957",2013-09-16,"20","Monday","Dec",7,"2013"
"6958",2013-09-16,"21","Monday","Dec",6,"2013"
"6959",2013-09-16,"22","Monday","Dec",3,"2013"
"6960",2013-09-16,"23","Monday","Dec",3,"2013"
"6961",2013-09-17,"0","Tuesday","Dec",1,"2013"
"6962",2013-09-17,"1","Tuesday","Dec",1,"2013"
"6963",2013-09-17,"2","Tuesday","Dec",2,"2013"
"6964",2013-09-17,"3","Tuesday","Dec",0,"2013"
"6965",2013-09-17,"4","Tuesday","Dec",2,"2013"
"6966",2013-09-17,"5","Tuesday","Dec",2,"2013"
"6967",2013-09-17,"6","Tuesday","Dec",4,"2013"
"6968",2013-09-17,"7","Tuesday","Dec",1,"2013"
"6969",2013-09-17,"8","Tuesday","Dec",4,"2013"
"6970",2013-09-17,"9","Tuesday","Dec",4,"2013"
"6971",2013-09-17,"10","Tuesday","Dec",8,"2013"
"6972",2013-09-17,"11","Tuesday","Dec",4,"2013"
"6973",2013-09-17,"12","Tuesday","Dec",9,"2013"
"6974",2013-09-17,"13","Tuesday","Dec",3,"2013"
"6975",2013-09-17,"14","Tuesday","Dec",4,"2013"
"6976",2013-09-17,"15","Tuesday","Dec",5,"2013"
"6977",2013-09-17,"16","Tuesday","Dec",7,"2013"
"6978",2013-09-17,"17","Tuesday","Dec",10,"2013"
"6979",2013-09-17,"18","Tuesday","Dec",2,"2013"
"6980",2013-09-17,"19","Tuesday","Dec",7,"2013"
"6981",2013-09-17,"20","Tuesday","Dec",1,"2013"
"6982",2013-09-17,"21","Tuesday","Dec",6,"2013"
"6983",2013-09-17,"22","Tuesday","Dec",4,"2013"
"6984",2013-09-17,"23","Tuesday","Dec",2,"2013"
"6985",2013-09-18,"0","Wednesday","Dec",3,"2013"
"6986",2013-09-18,"1","Wednesday","Dec",2,"2013"
"6987",2013-09-18,"2","Wednesday","Dec",1,"2013"
"6988",2013-09-18,"3","Wednesday","Dec",2,"2013"
"6989",2013-09-18,"4","Wednesday","Dec",2,"2013"
"6990",2013-09-18,"5","Wednesday","Dec",2,"2013"
"6991",2013-09-18,"6","Wednesday","Dec",0,"2013"
"6992",2013-09-18,"7","Wednesday","Dec",2,"2013"
"6993",2013-09-18,"8","Wednesday","Dec",5,"2013"
"6994",2013-09-18,"9","Wednesday","Dec",2,"2013"
"6995",2013-09-18,"10","Wednesday","Dec",5,"2013"
"6996",2013-09-18,"11","Wednesday","Dec",5,"2013"
"6997",2013-09-18,"12","Wednesday","Dec",6,"2013"
"6998",2013-09-18,"13","Wednesday","Dec",9,"2013"
"6999",2013-09-18,"14","Wednesday","Dec",5,"2013"
"7000",2013-09-18,"15","Wednesday","Dec",8,"2013"
"7001",2013-09-18,"16","Wednesday","Dec",5,"2013"
"7002",2013-09-18,"17","Wednesday","Dec",5,"2013"
"7003",2013-09-18,"18","Wednesday","Dec",5,"2013"
"7004",2013-09-18,"19","Wednesday","Dec",7,"2013"
"7005",2013-09-18,"20","Wednesday","Dec",6,"2013"
"7006",2013-09-18,"21","Wednesday","Dec",3,"2013"
"7007",2013-09-18,"22","Wednesday","Dec",5,"2013"
"7008",2013-09-18,"23","Wednesday","Dec",5,"2013"
"7009",2013-09-19,"0","Thursday","Dec",3,"2013"
"7010",2013-09-19,"1","Thursday","Dec",1,"2013"
"7011",2013-09-19,"2","Thursday","Dec",2,"2013"
"7012",2013-09-19,"3","Thursday","Dec",0,"2013"
"7013",2013-09-19,"4","Thursday","Dec",1,"2013"
"7014",2013-09-19,"5","Thursday","Dec",1,"2013"
"7015",2013-09-19,"6","Thursday","Dec",0,"2013"
"7016",2013-09-19,"7","Thursday","Dec",2,"2013"
"7017",2013-09-19,"8","Thursday","Dec",4,"2013"
"7018",2013-09-19,"9","Thursday","Dec",4,"2013"
"7019",2013-09-19,"10","Thursday","Dec",4,"2013"
"7020",2013-09-19,"11","Thursday","Dec",2,"2013"
"7021",2013-09-19,"12","Thursday","Dec",7,"2013"
"7022",2013-09-19,"13","Thursday","Dec",10,"2013"
"7023",2013-09-19,"14","Thursday","Dec",9,"2013"
"7024",2013-09-19,"15","Thursday","Dec",8,"2013"
"7025",2013-09-19,"16","Thursday","Dec",7,"2013"
"7026",2013-09-19,"17","Thursday","Dec",3,"2013"
"7027",2013-09-19,"18","Thursday","Dec",5,"2013"
"7028",2013-09-19,"19","Thursday","Dec",2,"2013"
"7029",2013-09-19,"20","Thursday","Dec",5,"2013"
"7030",2013-09-19,"21","Thursday","Dec",6,"2013"
"7031",2013-09-19,"22","Thursday","Dec",5,"2013"
"7032",2013-09-19,"23","Thursday","Dec",3,"2013"
"7033",2013-09-20,"0","Friday","Dec",5,"2013"
"7034",2013-09-20,"1","Friday","Dec",1,"2013"
"7035",2013-09-20,"2","Friday","Dec",2,"2013"
"7036",2013-09-20,"3","Friday","Dec",2,"2013"
"7037",2013-09-20,"4","Friday","Dec",2,"2013"
"7038",2013-09-20,"5","Friday","Dec",0,"2013"
"7039",2013-09-20,"6","Friday","Dec",0,"2013"
"7040",2013-09-20,"7","Friday","Dec",2,"2013"
"7041",2013-09-20,"8","Friday","Dec",3,"2013"
"7042",2013-09-20,"9","Friday","Dec",5,"2013"
"7043",2013-09-20,"10","Friday","Dec",4,"2013"
"7044",2013-09-20,"11","Friday","Dec",9,"2013"
"7045",2013-09-20,"12","Friday","Dec",12,"2013"
"7046",2013-09-20,"13","Friday","Dec",7,"2013"
"7047",2013-09-20,"14","Friday","Dec",7,"2013"
"7048",2013-09-20,"15","Friday","Dec",6,"2013"
"7049",2013-09-20,"16","Friday","Dec",11,"2013"
"7050",2013-09-20,"17","Friday","Dec",8,"2013"
"7051",2013-09-20,"18","Friday","Dec",4,"2013"
"7052",2013-09-20,"19","Friday","Dec",7,"2013"
"7053",2013-09-20,"20","Friday","Dec",4,"2013"
"7054",2013-09-20,"21","Friday","Dec",3,"2013"
"7055",2013-09-20,"22","Friday","Dec",1,"2013"
"7056",2013-09-20,"23","Friday","Dec",0,"2013"
"7057",2013-09-21,"0","Saturday","Dec",4,"2013"
"7058",2013-09-21,"1","Saturday","Dec",4,"2013"
"7059",2013-09-21,"2","Saturday","Dec",2,"2013"
"7060",2013-09-21,"3","Saturday","Dec",2,"2013"
"7061",2013-09-21,"4","Saturday","Dec",2,"2013"
"7062",2013-09-21,"5","Saturday","Dec",3,"2013"
"7063",2013-09-21,"6","Saturday","Dec",3,"2013"
"7064",2013-09-21,"7","Saturday","Dec",0,"2013"
"7065",2013-09-21,"8","Saturday","Dec",5,"2013"
"7066",2013-09-21,"9","Saturday","Dec",3,"2013"
"7067",2013-09-21,"10","Saturday","Dec",3,"2013"
"7068",2013-09-21,"11","Saturday","Dec",9,"2013"
"7069",2013-09-21,"12","Saturday","Dec",8,"2013"
"7070",2013-09-21,"13","Saturday","Dec",8,"2013"
"7071",2013-09-21,"14","Saturday","Dec",7,"2013"
"7072",2013-09-21,"15","Saturday","Dec",7,"2013"
"7073",2013-09-21,"16","Saturday","Dec",9,"2013"
"7074",2013-09-21,"17","Saturday","Dec",3,"2013"
"7075",2013-09-21,"18","Saturday","Dec",1,"2013"
"7076",2013-09-21,"19","Saturday","Dec",3,"2013"
"7077",2013-09-21,"20","Saturday","Dec",7,"2013"
"7078",2013-09-21,"21","Saturday","Dec",4,"2013"
"7079",2013-09-21,"22","Saturday","Dec",2,"2013"
"7080",2013-09-21,"23","Saturday","Dec",3,"2013"
"7081",2013-09-22,"0","Sunday","Dec",3,"2013"
"7082",2013-09-22,"1","Sunday","Dec",3,"2013"
"7083",2013-09-22,"2","Sunday","Dec",2,"2013"
"7084",2013-09-22,"3","Sunday","Dec",5,"2013"
"7085",2013-09-22,"4","Sunday","Dec",5,"2013"
"7086",2013-09-22,"5","Sunday","Dec",2,"2013"
"7087",2013-09-22,"6","Sunday","Dec",3,"2013"
"7088",2013-09-22,"7","Sunday","Dec",1,"2013"
"7089",2013-09-22,"8","Sunday","Dec",8,"2013"
"7090",2013-09-22,"9","Sunday","Dec",7,"2013"
"7091",2013-09-22,"10","Sunday","Dec",6,"2013"
"7092",2013-09-22,"11","Sunday","Dec",4,"2013"
"7093",2013-09-22,"12","Sunday","Dec",4,"2013"
"7094",2013-09-22,"13","Sunday","Dec",8,"2013"
"7095",2013-09-22,"14","Sunday","Dec",12,"2013"
"7096",2013-09-22,"15","Sunday","Dec",4,"2013"
"7097",2013-09-22,"16","Sunday","Dec",7,"2013"
"7098",2013-09-22,"17","Sunday","Dec",6,"2013"
"7099",2013-09-22,"18","Sunday","Dec",5,"2013"
"7100",2013-09-22,"19","Sunday","Dec",5,"2013"
"7101",2013-09-22,"20","Sunday","Dec",4,"2013"
"7102",2013-09-22,"21","Sunday","Dec",8,"2013"
"7103",2013-09-22,"22","Sunday","Dec",3,"2013"
"7104",2013-09-22,"23","Sunday","Dec",5,"2013"
"7105",2013-09-23,"0","Monday","Dec",5,"2013"
"7106",2013-09-23,"1","Monday","Dec",3,"2013"
"7107",2013-09-23,"2","Monday","Dec",4,"2013"
"7108",2013-09-23,"3","Monday","Dec",0,"2013"
"7109",2013-09-23,"4","Monday","Dec",3,"2013"
"7110",2013-09-23,"5","Monday","Dec",1,"2013"
"7111",2013-09-23,"6","Monday","Dec",3,"2013"
"7112",2013-09-23,"7","Monday","Dec",3,"2013"
"7113",2013-09-23,"8","Monday","Dec",3,"2013"
"7114",2013-09-23,"9","Monday","Dec",9,"2013"
"7115",2013-09-23,"10","Monday","Dec",11,"2013"
"7116",2013-09-23,"11","Monday","Dec",11,"2013"
"7117",2013-09-23,"12","Monday","Dec",3,"2013"
"7118",2013-09-23,"13","Monday","Dec",14,"2013"
"7119",2013-09-23,"14","Monday","Dec",9,"2013"
"7120",2013-09-23,"15","Monday","Dec",5,"2013"
"7121",2013-09-23,"16","Monday","Dec",11,"2013"
"7122",2013-09-23,"17","Monday","Dec",12,"2013"
"7123",2013-09-23,"18","Monday","Dec",2,"2013"
"7124",2013-09-23,"19","Monday","Dec",10,"2013"
"7125",2013-09-23,"20","Monday","Dec",7,"2013"
"7126",2013-09-23,"21","Monday","Dec",7,"2013"
"7127",2013-09-23,"22","Monday","Dec",6,"2013"
"7128",2013-09-23,"23","Monday","Dec",3,"2013"
"7129",2013-09-24,"0","Tuesday","Dec",5,"2013"
"7130",2013-09-24,"1","Tuesday","Dec",0,"2013"
"7131",2013-09-24,"2","Tuesday","Dec",3,"2013"
"7132",2013-09-24,"3","Tuesday","Dec",3,"2013"
"7133",2013-09-24,"4","Tuesday","Dec",3,"2013"
"7134",2013-09-24,"5","Tuesday","Dec",2,"2013"
"7135",2013-09-24,"6","Tuesday","Dec",2,"2013"
"7136",2013-09-24,"7","Tuesday","Dec",2,"2013"
"7137",2013-09-24,"8","Tuesday","Dec",4,"2013"
"7138",2013-09-24,"9","Tuesday","Dec",9,"2013"
"7139",2013-09-24,"10","Tuesday","Dec",8,"2013"
"7140",2013-09-24,"11","Tuesday","Dec",6,"2013"
"7141",2013-09-24,"12","Tuesday","Dec",8,"2013"
"7142",2013-09-24,"13","Tuesday","Dec",5,"2013"
"7143",2013-09-24,"14","Tuesday","Dec",9,"2013"
"7144",2013-09-24,"15","Tuesday","Dec",6,"2013"
"7145",2013-09-24,"16","Tuesday","Dec",4,"2013"
"7146",2013-09-24,"17","Tuesday","Dec",7,"2013"
"7147",2013-09-24,"18","Tuesday","Dec",8,"2013"
"7148",2013-09-24,"19","Tuesday","Dec",11,"2013"
"7149",2013-09-24,"20","Tuesday","Dec",9,"2013"
"7150",2013-09-24,"21","Tuesday","Dec",6,"2013"
"7151",2013-09-24,"22","Tuesday","Dec",3,"2013"
"7152",2013-09-24,"23","Tuesday","Dec",5,"2013"
"7153",2013-09-25,"0","Wednesday","Dec",3,"2013"
"7154",2013-09-25,"1","Wednesday","Dec",2,"2013"
"7155",2013-09-25,"2","Wednesday","Dec",1,"2013"
"7156",2013-09-25,"3","Wednesday","Dec",0,"2013"
"7157",2013-09-25,"4","Wednesday","Dec",3,"2013"
