"MB2006","UR2006_num","UR2006","DHB_code","DHB_label","Pop2001","Pop2006","Pop2013"
1516100,-2,"Rural",10,"Hawke's Bay",36,36,27
1516201,1,"Urban",10,"Hawke's Bay",45,72,54
1516202,1,"Urban",10,"Hawke's Bay",0,0,0
1516203,1,"Urban",10,"Hawke's Bay",0,0,0
1516300,1,"Urban",10,"Hawke's Bay",51,42,45
1516400,1,"Urban",10,"Hawke's Bay",183,171,159
1516500,1,"Urban",10,"Hawke's Bay",210,231,234
1516600,1,"Urban",10,"Hawke's Bay",60,57,51
1516700,1,"Urban",10,"Hawke's Bay",141,102,108
1516800,1,"Urban",10,"Hawke's Bay",27,33,27
1516900,1,"Urban",10,"Hawke's Bay",81,93,84
1517000,1,"Urban",10,"Hawke's Bay",51,48,48
1517100,1,"Urban",10,"Hawke's Bay",108,141,165
1517200,1,"Urban",10,"Hawke's Bay",105,93,111
1517300,1,"Urban",10,"Hawke's Bay",87,87,108
1517400,1,"Urban",10,"Hawke's Bay",42,42,51
1517500,1,"Urban",10,"Hawke's Bay",12,18,9
1517600,1,"Urban",10,"Hawke's Bay",129,144,144
1517700,1,"Urban",10,"Hawke's Bay",90,96,81
1517800,1,"Urban",10,"Hawke's Bay",165,138,144
1517900,1,"Urban",10,"Hawke's Bay",129,141,153
1518000,1,"Urban",10,"Hawke's Bay",150,171,189
1518100,-2,"Rural",10,"Hawke's Bay",114,108,111
1518200,-2,"Rural",10,"Hawke's Bay",108,90,102
1518300,-2,"Rural",10,"Hawke's Bay",6,6,9
1518400,-2,"Rural",10,"Hawke's Bay",72,60,42
1518500,-3,"Rural",10,"Hawke's Bay",78,57,69
1518600,-2,"Rural",10,"Hawke's Bay",165,162,165
1518700,-2,"Rural",10,"Hawke's Bay",6,6,3
1518800,-2,"Rural",10,"Hawke's Bay",30,21,21
1518900,1,"Urban",10,"Hawke's Bay",108,108,108
1519000,1,"Urban",10,"Hawke's Bay",81,87,81
1519100,1,"Urban",10,"Hawke's Bay",90,84,84
1519200,1,"Urban",10,"Hawke's Bay",81,78,93
1519300,1,"Urban",10,"Hawke's Bay",165,186,225
1519400,1,"Urban",10,"Hawke's Bay",192,201,162
1519500,1,"Urban",10,"Hawke's Bay",75,75,75
1519600,1,"Urban",10,"Hawke's Bay",9,3,9
1519700,1,"Urban",10,"Hawke's Bay",102,96,96
1519801,1,"Urban",10,"Hawke's Bay",186,162,162
1519802,1,"Urban",10,"Hawke's Bay",144,141,144
1519803,1,"Urban",10,"Hawke's Bay",165,186,168
1519900,1,"Urban",10,"Hawke's Bay",207,225,207
1520000,1,"Urban",10,"Hawke's Bay",6,3,3
1520100,1,"Urban",10,"Hawke's Bay",57,90,48
1520200,1,"Urban",10,"Hawke's Bay",30,33,33
1520300,1,"Urban",10,"Hawke's Bay",0,0,0
1520400,1,"Urban",10,"Hawke's Bay",3,3,0
1520500,1,"Urban",10,"Hawke's Bay",30,33,21
1520600,1,"Urban",10,"Hawke's Bay",0,3,0
1520700,1,"Urban",10,"Hawke's Bay",12,9,6
1520800,1,"Urban",10,"Hawke's Bay",129,111,78
1520900,1,"Urban",10,"Hawke's Bay",36,51,36
1521000,1,"Urban",10,"Hawke's Bay",60,60,60
1521100,1,"Urban",10,"Hawke's Bay",18,15,21
1521200,1,"Urban",10,"Hawke's Bay",78,96,75
1521300,1,"Urban",10,"Hawke's Bay",93,93,90
1521400,1,"Urban",10,"Hawke's Bay",141,135,132
1521500,1,"Urban",10,"Hawke's Bay",54,33,42
1521600,1,"Urban",10,"Hawke's Bay",228,225,189
1521700,1,"Urban",10,"Hawke's Bay",126,111,120
1521800,1,"Urban",10,"Hawke's Bay",159,168,171
1521900,1,"Urban",10,"Hawke's Bay",123,141,129
1522000,1,"Urban",10,"Hawke's Bay",114,135,141
1522100,1,"Urban",10,"Hawke's Bay",78,78,60
1522200,1,"Urban",10,"Hawke's Bay",186,183,165
1522300,1,"Urban",10,"Hawke's Bay",90,87,66
1522400,1,"Urban",10,"Hawke's Bay",153,126,123
1522500,1,"Urban",10,"Hawke's Bay",138,126,84
1522600,-1,"Rural",10,"Hawke's Bay",75,72,75
1522700,-1,"Rural",10,"Hawke's Bay",183,156,156
1522800,-1,"Rural",10,"Hawke's Bay",156,174,177
1522900,-1,"Rural",10,"Hawke's Bay",132,114,129
1523001,-1,"Rural",10,"Hawke's Bay",111,102,111
1523002,-3,"Rural",10,"Hawke's Bay",0,0,0
1523100,-1,"Rural",10,"Hawke's Bay",33,51,102
1523200,-1,"Rural",10,"Hawke's Bay",162,183,195
1523301,-2,"Rural",10,"Hawke's Bay",87,87,108
1523302,0,"Rural",10,"Hawke's Bay",0,0,0
1523402,-1,"Rural",10,"Hawke's Bay",45,36,42
1523403,-1,"Rural",10,"Hawke's Bay",126,135,174
1523404,-2,"Rural",10,"Hawke's Bay",9,6,12
1523501,-2,"Rural",10,"Hawke's Bay",138,117,93
1523502,-3,"Rural",10,"Hawke's Bay",0,0,0
1523601,-1,"Rural",10,"Hawke's Bay",66,84,81
1523602,-2,"Rural",10,"Hawke's Bay",3,6,12
1523700,-2,"Rural",10,"Hawke's Bay",39,63,60
1523800,-2,"Rural",10,"Hawke's Bay",87,75,90
1523900,-2,"Rural",10,"Hawke's Bay",39,57,54
1524000,-1,"Rural",10,"Hawke's Bay",78,114,129
1524100,-1,"Rural",10,"Hawke's Bay",45,54,54
1524201,-2,"Rural",10,"Hawke's Bay",69,51,30
1524202,-2,"Rural",10,"Hawke's Bay",15,18,24
1524300,-2,"Rural",10,"Hawke's Bay",69,84,96
1524400,-3,"Rural",10,"Hawke's Bay",9,6,6
1524500,-2,"Rural",10,"Hawke's Bay",72,72,78
1524600,-2,"Rural",10,"Hawke's Bay",54,51,45
1524702,-3,"Rural",10,"Hawke's Bay",63,69,72
1524703,1,"Urban",10,"Hawke's Bay",51,84,75
1524704,-2,"Rural",10,"Hawke's Bay",21,21,21
1524800,-2,"Rural",10,"Hawke's Bay",42,39,33
1524900,-2,"Rural",10,"Hawke's Bay",84,75,90
1525000,-1,"Rural",10,"Hawke's Bay",123,126,117
1525100,1,"Urban",10,"Hawke's Bay",129,141,162
1525200,-1,"Rural",10,"Hawke's Bay",108,111,105
1525300,-1,"Rural",10,"Hawke's Bay",57,45,66
1525400,-1,"Rural",10,"Hawke's Bay",51,69,54
1525500,-2,"Rural",10,"Hawke's Bay",66,63,51
1525601,-2,"Rural",10,"Hawke's Bay",42,30,27
1525602,-1,"Rural",10,"Hawke's Bay",6,12,6
1525700,-2,"Rural",10,"Hawke's Bay",90,90,78
1525800,-2,"Rural",10,"Hawke's Bay",39,39,30
1525900,-2,"Rural",10,"Hawke's Bay",54,72,60
1526000,-2,"Rural",10,"Hawke's Bay",66,93,51
1526100,-2,"Rural",10,"Hawke's Bay",78,66,48
1526200,-2,"Rural",10,"Hawke's Bay",42,33,30
1526300,-2,"Rural",10,"Hawke's Bay",117,105,111
1526400,-2,"Rural",10,"Hawke's Bay",21,30,18
1526500,-3,"Rural",10,"Hawke's Bay",48,42,45
1526600,-2,"Rural",10,"Hawke's Bay",27,24,39
1526701,-2,"Rural",10,"Hawke's Bay",36,33,30
1526702,-2,"Rural",10,"Hawke's Bay",21,18,21
1526800,-3,"Rural",10,"Hawke's Bay",63,57,54
1526900,-2,"Rural",10,"Hawke's Bay",78,63,57
1527000,-3,"Rural",10,"Hawke's Bay",30,15,18
1527100,-2,"Rural",10,"Hawke's Bay",39,45,24
1527200,-3,"Rural",10,"Hawke's Bay",54,51,45
1527301,-2,"Rural",10,"Hawke's Bay",54,66,42
1527302,-3,"Rural",12,"Mid Central",6,3,6
1527400,-2,"Rural",10,"Hawke's Bay",33,36,27
1527500,-2,"Rural",10,"Hawke's Bay",12,12,18
1527600,-2,"Rural",10,"Hawke's Bay",15,9,9
1527701,-3,"Rural",10,"Hawke's Bay",24,15,15
1527702,-2,"Rural",10,"Hawke's Bay",63,72,51
1527801,-3,"Rural",10,"Hawke's Bay",27,30,21
1527802,-3,"Rural",12,"Mid Central",30,30,21
1527900,-3,"Rural",12,"Mid Central",51,57,63
1528000,-3,"Rural",10,"Hawke's Bay",42,42,36
1528100,1,"Urban",12,"Mid Central",24,30,18
1528200,1,"Urban",12,"Mid Central",3,3,0
1528300,1,"Urban",12,"Mid Central",3,3,0
1528400,1,"Urban",12,"Mid Central",0,0,0
1528500,1,"Urban",12,"Mid Central",87,93,87
1528600,1,"Urban",12,"Mid Central",114,129,99
1528700,1,"Urban",12,"Mid Central",6,9,3
1528800,1,"Urban",12,"Mid Central",0,9,6
1528900,1,"Urban",12,"Mid Central",57,72,51
1529000,1,"Urban",12,"Mid Central",72,72,60
1529100,1,"Urban",12,"Mid Central",111,129,111
1529200,1,"Urban",12,"Mid Central",150,171,156
1529300,1,"Urban",12,"Mid Central",93,99,93
1529400,1,"Urban",12,"Mid Central",93,90,93
1529500,1,"Urban",12,"Mid Central",15,12,12
1529600,1,"Urban",12,"Mid Central",93,105,81
1529700,1,"Urban",12,"Mid Central",213,213,210
1529800,1,"Urban",12,"Mid Central",132,138,129
1529900,1,"Urban",12,"Mid Central",111,117,117
1530000,1,"Urban",12,"Mid Central",144,138,135
1530100,1,"Urban",12,"Mid Central",117,144,123
1530200,1,"Urban",12,"Mid Central",174,189,177
1530300,1,"Urban",12,"Mid Central",69,60,66
1530400,1,"Urban",12,"Mid Central",120,111,123
1530500,1,"Urban",12,"Mid Central",207,189,156
1530600,1,"Urban",12,"Mid Central",69,81,75
1530700,1,"Urban",12,"Mid Central",90,90,87
1530800,1,"Urban",12,"Mid Central",99,108,93
1530900,1,"Urban",12,"Mid Central",198,153,123
1531000,1,"Urban",12,"Mid Central",81,78,90
1531100,1,"Urban",12,"Mid Central",33,24,30
1531200,1,"Urban",12,"Mid Central",159,171,138
1531300,1,"Urban",12,"Mid Central",159,150,147
1531400,1,"Urban",12,"Mid Central",18,75,60
1531500,1,"Urban",12,"Mid Central",45,54,48
1531600,1,"Urban",12,"Mid Central",141,135,141
1531700,1,"Urban",12,"Mid Central",210,228,231
1531800,1,"Urban",12,"Mid Central",90,96,90
1531900,1,"Urban",12,"Mid Central",51,45,33
1532000,1,"Urban",12,"Mid Central",114,90,105
1532100,1,"Urban",12,"Mid Central",93,111,87
1532200,1,"Urban",12,"Mid Central",126,111,87
1532300,1,"Urban",12,"Mid Central",45,36,36
1532400,1,"Urban",12,"Mid Central",57,54,48
1532500,1,"Urban",12,"Mid Central",105,111,108
1532600,1,"Urban",12,"Mid Central",81,93,96
1532700,1,"Urban",12,"Mid Central",48,42,42
1532800,1,"Urban",12,"Mid Central",105,102,87
1532900,1,"Urban",12,"Mid Central",123,111,96
1533000,1,"Urban",12,"Mid Central",48,48,42
1533100,1,"Urban",12,"Mid Central",93,93,63
1533200,1,"Urban",12,"Mid Central",93,78,69
1533300,1,"Urban",12,"Mid Central",87,81,63
1533400,1,"Urban",12,"Mid Central",30,27,21
1533500,1,"Urban",12,"Mid Central",81,99,81
1533600,1,"Urban",12,"Mid Central",111,111,111
1533700,1,"Urban",12,"Mid Central",144,132,138
1533800,1,"Urban",12,"Mid Central",63,84,96
1533900,1,"Urban",12,"Mid Central",69,66,54
1534000,-2,"Rural",12,"Mid Central",111,111,90
1534101,-3,"Rural",10,"Hawke's Bay",3,3,3
1534102,-2,"Rural",12,"Mid Central",66,66,63
1534201,-2,"Rural",10,"Hawke's Bay",39,30,30
1534202,-2,"Rural",12,"Mid Central",33,27,33
1534300,-3,"Rural",12,"Mid Central",63,57,48
1534401,-2,"Rural",12,"Mid Central",36,36,30
1534402,-3,"Rural",12,"Mid Central",6,9,6
1534500,-2,"Rural",12,"Mid Central",18,24,27
1534600,-2,"Rural",12,"Mid Central",66,63,66
1534700,-2,"Rural",12,"Mid Central",18,9,18
1534800,-2,"Rural",12,"Mid Central",33,33,33
1534900,-2,"Rural",12,"Mid Central",63,72,45
1535000,-2,"Rural",12,"Mid Central",69,75,63
1535100,-2,"Rural",12,"Mid Central",24,36,33
1535200,-2,"Rural",12,"Mid Central",15,12,15
1535300,-2,"Rural",12,"Mid Central",63,54,54
1535400,-2,"Rural",12,"Mid Central",51,39,51
1535501,-2,"Rural",12,"Mid Central",51,63,66
1535502,-2,"Rural",12,"Mid Central",30,21,33
1535600,-3,"Rural",12,"Mid Central",48,63,42
1535700,-2,"Rural",12,"Mid Central",24,33,33
1535800,-2,"Rural",12,"Mid Central",45,39,54
1535900,-2,"Rural",12,"Mid Central",45,45,39
1536000,-2,"Rural",12,"Mid Central",6,15,9
1536100,-2,"Rural",12,"Mid Central",69,75,75
1536200,-1,"Rural",12,"Mid Central",15,21,30
1536300,-2,"Rural",12,"Mid Central",33,30,30
1536400,-2,"Rural",12,"Mid Central",60,66,69
1536500,-2,"Rural",12,"Mid Central",18,24,33
1536600,-2,"Rural",12,"Mid Central",63,66,54
1536700,-2,"Rural",12,"Mid Central",39,45,54
1536800,-1,"Rural",12,"Mid Central",108,135,120
1536900,-1,"Rural",12,"Mid Central",99,111,108
1537000,-2,"Rural",12,"Mid Central",24,33,42
1537100,-2,"Rural",12,"Mid Central",33,33,45
1537200,-2,"Rural",12,"Mid Central",51,51,54
1537300,-2,"Rural",12,"Mid Central",69,75,69
1537401,-2,"Rural",12,"Mid Central",84,87,75
1537402,1,"Urban",12,"Mid Central",30,36,36
1537500,-2,"Rural",12,"Mid Central",105,117,168
1537600,-2,"Rural",12,"Mid Central",66,63,99
1537700,-2,"Rural",12,"Mid Central",78,78,63
1537800,-2,"Rural",12,"Mid Central",48,42,36
1537901,-2,"Rural",12,"Mid Central",69,69,66
1537902,-3,"Rural",12,"Mid Central",0,0,0
1538000,-2,"Rural",12,"Mid Central",42,42,36
1538100,-2,"Rural",12,"Mid Central",63,78,66
1538200,-2,"Rural",12,"Mid Central",54,42,48
1538300,-3,"Rural",12,"Mid Central",30,27,27
1538400,-2,"Rural",12,"Mid Central",69,69,60
1538500,-2,"Rural",12,"Mid Central",60,42,48
1538600,-1,"Rural",12,"Mid Central",63,78,72
1538700,-2,"Rural",12,"Mid Central",60,60,51
1538800,-2,"Rural",12,"Mid Central",63,72,57
1538901,-3,"Rural",12,"Mid Central",51,42,39
1538902,-2,"Rural",12,"Mid Central",39,51,42
1539000,-1,"Rural",12,"Mid Central",36,42,39
1539100,-2,"Rural",12,"Mid Central",54,45,36
1539200,-2,"Rural",12,"Mid Central",81,72,81
1539300,-2,"Rural",12,"Mid Central",72,60,57
1539400,-2,"Rural",12,"Mid Central",48,57,69
1539501,-3,"Rural",12,"Mid Central",36,30,39
1539502,-3,"Rural",10,"Hawke's Bay",9,6,9
1539600,-3,"Rural",12,"Mid Central",6,15,12
1539700,-2,"Rural",12,"Mid Central",39,42,33
1539800,-3,"Rural",12,"Mid Central",15,21,12
1539900,-2,"Rural",12,"Mid Central",15,12,6
1540000,-3,"Rural",10,"Hawke's Bay",6,0,3
1540100,-3,"Rural",12,"Mid Central",18,18,15
1540200,-2,"Rural",12,"Mid Central",21,15,21
1540300,-2,"Rural",12,"Mid Central",27,33,21
1540400,-3,"Rural",12,"Mid Central",15,12,3
1540500,2,"Urban",12,"Mid Central",45,45,57
1540600,2,"Urban",12,"Mid Central",33,24,27
1540700,2,"Urban",12,"Mid Central",186,207,183
1540800,2,"Urban",12,"Mid Central",105,99,96
1540900,2,"Urban",12,"Mid Central",18,21,27
1541000,2,"Urban",12,"Mid Central",21,21,27
1541100,2,"Urban",12,"Mid Central",108,108,111
1541200,2,"Urban",12,"Mid Central",72,72,81
1541300,2,"Urban",12,"Mid Central",132,135,120
1541400,2,"Urban",12,"Mid Central",27,24,30
1541500,2,"Urban",12,"Mid Central",36,30,30
1541600,2,"Urban",12,"Mid Central",12,9,9
1541700,2,"Urban",12,"Mid Central",36,48,48
1541800,2,"Urban",12,"Mid Central",93,81,81
1541900,2,"Urban",12,"Mid Central",87,66,72
1542000,2,"Urban",12,"Mid Central",126,93,102
1542100,2,"Urban",12,"Mid Central",114,108,102
1542200,2,"Urban",12,"Mid Central",96,108,105
1542300,2,"Urban",12,"Mid Central",99,72,72
1542400,2,"Urban",12,"Mid Central",39,30,21
1542500,-1,"Rural",12,"Mid Central",60,69,60
1542600,-2,"Rural",12,"Mid Central",33,36,42
1542700,-2,"Rural",12,"Mid Central",54,51,51
1542800,-1,"Rural",12,"Mid Central",66,57,72
1542900,-2,"Rural",12,"Mid Central",33,27,33
1543000,-1,"Rural",12,"Mid Central",33,36,30
1543100,-2,"Rural",12,"Mid Central",90,75,90
1543200,-3,"Rural",12,"Mid Central",24,21,18
1543300,-2,"Rural",12,"Mid Central",9,24,18
1543400,-3,"Rural",12,"Mid Central",0,0,0
1543500,0,"Rural",12,"Mid Central",6,6,0
1543600,-2,"Rural",12,"Mid Central",63,66,66
1543700,-2,"Rural",12,"Mid Central",63,66,75
1543800,-1,"Rural",12,"Mid Central",57,54,45
1543900,-1,"Rural",12,"Mid Central",48,45,33
1544000,-2,"Rural",12,"Mid Central",63,57,66
1544100,-2,"Rural",12,"Mid Central",57,57,57
1544200,-3,"Rural",12,"Mid Central",54,48,39
1544300,-2,"Rural",12,"Mid Central",48,42,57
1544400,-2,"Rural",12,"Mid Central",78,90,87
1544500,-2,"Rural",12,"Mid Central",54,63,48
1544600,-3,"Rural",12,"Mid Central",51,39,39
1544700,-2,"Rural",12,"Mid Central",51,39,54
1544800,2,"Urban",9,"Taranaki",144,141,159
1544900,2,"Urban",9,"Taranaki",21,21,18
1545000,2,"Urban",9,"Taranaki",27,33,39
1545100,2,"Urban",9,"Taranaki",6,9,12
1545200,2,"Urban",9,"Taranaki",9,9,9
1545300,2,"Urban",9,"Taranaki",6,9,9
1545400,2,"Urban",9,"Taranaki",36,51,48
1545500,2,"Urban",9,"Taranaki",27,27,24
1545600,2,"Urban",9,"Taranaki",30,30,36
1545701,2,"Urban",9,"Taranaki",27,39,36
1545702,2,"Urban",9,"Taranaki",0,0,0
1545800,2,"Urban",9,"Taranaki",24,39,24
1545900,2,"Urban",9,"Taranaki",0,0,0
1546000,2,"Urban",9,"Taranaki",129,129,120
1546100,2,"Urban",9,"Taranaki",168,159,177
1546200,2,"Urban",9,"Taranaki",72,72,78
1546300,2,"Urban",9,"Taranaki",192,165,198
1546400,2,"Urban",9,"Taranaki",30,30,30
1546500,2,"Urban",9,"Taranaki",81,90,87
1546600,2,"Urban",9,"Taranaki",126,102,96
1546700,2,"Urban",9,"Taranaki",105,93,102
1546800,2,"Urban",9,"Taranaki",159,180,180
1546900,2,"Urban",9,"Taranaki",72,69,81
1547000,2,"Urban",9,"Taranaki",78,78,81
1547100,2,"Urban",9,"Taranaki",126,114,138
1547200,2,"Urban",9,"Taranaki",117,126,129
1547300,2,"Urban",9,"Taranaki",3,3,6
1547400,2,"Urban",9,"Taranaki",3,0,3
1547500,2,"Urban",9,"Taranaki",123,129,105
1547600,2,"Urban",9,"Taranaki",0,0,0
1547701,2,"Urban",9,"Taranaki",135,138,132
1547702,2,"Urban",9,"Taranaki",282,279,267
1547800,2,"Urban",9,"Taranaki",90,111,99
1547900,2,"Urban",9,"Taranaki",108,78,102
1548000,2,"Urban",9,"Taranaki",39,57,57
1548100,2,"Urban",9,"Taranaki",78,93,72
1548201,2,"Urban",9,"Taranaki",90,99,114
1548202,2,"Urban",9,"Taranaki",96,102,99
1548300,2,"Urban",9,"Taranaki",117,123,117
1548400,2,"Urban",9,"Taranaki",129,111,111
1548500,2,"Urban",9,"Taranaki",204,201,189
1548600,2,"Urban",9,"Taranaki",72,96,105
1548700,2,"Urban",9,"Taranaki",114,108,114
1548800,2,"Urban",9,"Taranaki",72,75,66
1548900,2,"Urban",9,"Taranaki",78,93,78
1549000,2,"Urban",9,"Taranaki",45,48,33
1549100,2,"Urban",9,"Taranaki",138,129,138
1549200,2,"Urban",9,"Taranaki",123,138,141
1549301,2,"Urban",9,"Taranaki",129,141,159
1549302,2,"Urban",9,"Taranaki",120,120,117
1549400,2,"Urban",9,"Taranaki",120,120,132
1549501,2,"Urban",9,"Taranaki",186,198,207
1549502,2,"Urban",9,"Taranaki",63,63,66
1549600,2,"Urban",9,"Taranaki",171,165,165
1549700,2,"Urban",9,"Taranaki",135,126,114
1549800,2,"Urban",9,"Taranaki",117,102,102
1549901,2,"Urban",9,"Taranaki",21,18,18
1549903,2,"Urban",9,"Taranaki",108,114,108
1549904,2,"Urban",9,"Taranaki",144,156,156
1550003,2,"Urban",9,"Taranaki",150,141,159
1550004,2,"Urban",9,"Taranaki",225,201,240
1550005,2,"Urban",9,"Taranaki",135,123,147
1550006,2,"Urban",9,"Taranaki",120,129,120
1550007,2,"Urban",9,"Taranaki",138,165,177
1550100,-1,"Rural",9,"Taranaki",216,231,225
1550200,0,"Rural",9,"Taranaki",156,144,147
1550300,-1,"Rural",9,"Taranaki",42,54,54
1550401,-3,"Rural",9,"Taranaki",12,12,21
1550402,-2,"Rural",9,"Taranaki",12,9,6
1550502,-1,"Rural",9,"Taranaki",57,57,63
1550503,-1,"Rural",9,"Taranaki",54,45,63
1550505,2,"Urban",9,"Taranaki",57,51,63
1550506,2,"Urban",9,"Taranaki",156,141,162
1550600,-1,"Rural",9,"Taranaki",39,36,51
1550700,-2,"Rural",9,"Taranaki",42,54,45
1550800,-1,"Rural",9,"Taranaki",93,126,165
1550900,-1,"Rural",9,"Taranaki",84,96,81
1551000,-1,"Rural",9,"Taranaki",135,144,204
1551100,-2,"Rural",9,"Taranaki",75,69,87
1551200,0,"Rural",9,"Taranaki",216,207,183
1551300,0,"Rural",9,"Taranaki",129,135,150
1551400,-1,"Rural",9,"Taranaki",72,81,96
1551500,-1,"Rural",9,"Taranaki",135,120,138
1551600,-1,"Rural",9,"Taranaki",186,171,201
1551700,-1,"Rural",9,"Taranaki",117,102,165
1551800,-2,"Rural",9,"Taranaki",21,39,36
1551900,-1,"Rural",9,"Taranaki",54,54,75
1552000,-1,"Rural",9,"Taranaki",33,30,36
1552100,-2,"Rural",9,"Taranaki",51,54,36
1552200,-1,"Rural",9,"Taranaki",33,27,51
1552300,-2,"Rural",9,"Taranaki",51,45,42
1552401,-3,"Rural",9,"Taranaki",6,9,6
1552402,-1,"Rural",5,"Waikato",9,6,6
1552403,-3,"Rural",5,"Waikato",0,0,0
1552500,-3,"Rural",9,"Taranaki",96,90,96
1552600,-3,"Rural",9,"Taranaki",102,105,84
1552701,-2,"Rural",9,"Taranaki",93,81,78
1552702,-3,"Rural",9,"Taranaki",0,0,21
1552801,-2,"Rural",9,"Taranaki",84,84,81
1552802,-3,"Rural",9,"Taranaki",12,12,9
1552901,-2,"Rural",9,"Taranaki",18,18,15
1552902,-1,"Rural",9,"Taranaki",27,27,33
1553000,-2,"Rural",9,"Taranaki",33,39,33
1553100,0,"Rural",9,"Taranaki",168,177,198
1553200,-1,"Rural",9,"Taranaki",144,126,165
1553300,0,"Rural",9,"Taranaki",102,102,99
1553400,-1,"Rural",9,"Taranaki",63,75,51
1553500,-1,"Rural",9,"Taranaki",42,48,45
1553600,0,"Rural",9,"Taranaki",90,126,195
1553700,0,"Rural",9,"Taranaki",78,96,102
1553800,0,"Rural",9,"Taranaki",75,72,108
1553901,0,"Rural",9,"Taranaki",69,72,78
1553903,0,"Rural",9,"Taranaki",39,39,39
1553904,0,"Rural",9,"Taranaki",33,36,33
1553905,-1,"Rural",9,"Taranaki",6,6,0
1554000,-1,"Rural",9,"Taranaki",33,33,36
1554100,-1,"Rural",9,"Taranaki",21,12,24
1554201,-1,"Rural",9,"Taranaki",39,39,51
1554202,0,"Rural",9,"Taranaki",120,135,165
1554300,-3,"Rural",9,"Taranaki",48,39,36
1554400,-2,"Rural",9,"Taranaki",18,21,18
1554500,-1,"Rural",9,"Taranaki",72,57,54
1554600,-2,"Rural",9,"Taranaki",45,57,60
1554700,-1,"Rural",9,"Taranaki",57,60,51
1554800,-2,"Rural",9,"Taranaki",24,27,33
1554900,-2,"Rural",9,"Taranaki",75,69,84
1555001,3,"Urban",9,"Taranaki",153,177,159
1555002,3,"Urban",9,"Taranaki",165,222,228
1555100,3,"Urban",9,"Taranaki",231,216,225
1555200,3,"Urban",9,"Taranaki",198,192,195
1555302,3,"Urban",9,"Taranaki",6,3,6
1555303,3,"Urban",9,"Taranaki",69,66,99
1555304,3,"Urban",9,"Taranaki",45,51,57
1555400,3,"Urban",9,"Taranaki",96,93,87
1555500,3,"Urban",9,"Taranaki",174,168,159
1555602,3,"Urban",9,"Taranaki",45,48,45
1555603,3,"Urban",9,"Taranaki",15,12,6
1555605,3,"Urban",9,"Taranaki",24,18,18
1555606,3,"Urban",9,"Taranaki",9,12,12
1555607,3,"Urban",9,"Taranaki",24,36,36
1555702,3,"Urban",9,"Taranaki",27,39,36
1555703,3,"Urban",9,"Taranaki",9,33,27
1555705,3,"Urban",9,"Taranaki",24,15,18
1555706,3,"Urban",9,"Taranaki",9,21,57
1555707,3,"Urban",9,"Taranaki",24,39,39
1555800,3,"Urban",9,"Taranaki",111,108,117
1555900,3,"Urban",9,"Taranaki",111,114,132
1556001,3,"Urban",9,"Taranaki",84,99,105
1556002,3,"Urban",9,"Taranaki",0,0,0
1556100,3,"Urban",9,"Taranaki",51,45,48
1556201,3,"Urban",9,"Taranaki",12,15,12
1556203,3,"Urban",9,"Taranaki",0,3,51
1556205,3,"Urban",9,"Taranaki",9,3,3
1556206,3,"Urban",9,"Taranaki",117,111,114
1556207,3,"Urban",9,"Taranaki",159,162,156
1556208,3,"Urban",9,"Taranaki",147,147,129
1556209,3,"Urban",9,"Taranaki",18,21,18
1556210,3,"Urban",9,"Taranaki",33,36,39
1556305,3,"Urban",9,"Taranaki",81,138,150
1556306,3,"Urban",9,"Taranaki",276,306,732
1556307,3,"Urban",9,"Taranaki",300,420,588
1556308,3,"Urban",9,"Taranaki",96,93,96
1556309,3,"Urban",9,"Taranaki",36,24,27
1556310,3,"Urban",9,"Taranaki",9,9,9
1556311,3,"Urban",9,"Taranaki",3,6,12
1556401,3,"Urban",9,"Taranaki",12,9,18
1556402,3,"Urban",9,"Taranaki",18,36,51
1556501,3,"Urban",9,"Taranaki",42,54,45
1556504,3,"Urban",9,"Taranaki",6,144,162
1556505,3,"Urban",9,"Taranaki",6,0,0
1556506,3,"Urban",9,"Taranaki",114,99,117
1556507,3,"Urban",9,"Taranaki",141,150,159
1556508,3,"Urban",9,"Taranaki",36,54,63
1556509,3,"Urban",9,"Taranaki",3,3,3
1556601,3,"Urban",9,"Taranaki",12,33,39
1556603,3,"Urban",9,"Taranaki",0,0,0
1556604,3,"Urban",9,"Taranaki",171,192,183
1556605,3,"Urban",9,"Taranaki",168,165,141
1556606,3,"Urban",9,"Taranaki",216,279,255
1556701,3,"Urban",9,"Taranaki",69,96,87
1556702,3,"Urban",9,"Taranaki",123,123,132
1556703,3,"Urban",9,"Taranaki",54,63,84
1556801,3,"Urban",9,"Taranaki",99,114,135
1556804,3,"Urban",9,"Taranaki",18,12,12
1556805,3,"Urban",9,"Taranaki",18,18,33
1556806,3,"Urban",9,"Taranaki",150,150,165
1556900,0,"Rural",9,"Taranaki",57,66,75
1557000,0,"Rural",9,"Taranaki",54,60,69
1557100,0,"Rural",9,"Taranaki",54,96,123
1557200,0,"Rural",9,"Taranaki",63,87,117
1557300,0,"Rural",9,"Taranaki",42,51,84
1557400,-1,"Rural",9,"Taranaki",72,66,99
1557500,0,"Rural",9,"Taranaki",27,33,51
1557601,0,"Rural",9,"Taranaki",96,90,117
1557602,0,"Rural",9,"Taranaki",75,93,177
1557703,3,"Urban",9,"Taranaki",150,189,177
1557705,3,"Urban",9,"Taranaki",237,225,231
1557706,3,"Urban",9,"Taranaki",90,156,219
1557707,3,"Urban",9,"Taranaki",258,198,177
